datetime,data
6/12/21 12:02 AM,18
6/12/21 12:18 AM,13
6/12/21 12:35 AM,14
6/12/21 12:51 AM,10
6/12/21 1:07 AM,8
6/12/21 1:24 AM,10
6/12/21 1:40 AM,12
6/12/21 1:56 AM,9
6/12/21 2:13 AM,12
6/12/21 2:29 AM,10
6/12/21 2:45 AM,15
6/12/21 3:23 AM,15
6/12/21 3:39 AM,8
6/12/21 3:55 AM,7
6/12/21 4:33 AM,14
6/12/21 4:49 AM,12
6/12/21 5:05 AM,11
6/12/21 5:22 AM,11
6/12/21 5:38 AM,10
6/12/21 5:54 AM,12
6/12/21 6:11 AM,8
6/12/21 6:27 AM,9
6/12/21 6:43 AM,14
6/12/21 7:00 AM,9
6/12/21 7:16 AM,8
6/12/21 7:32 AM,13
6/12/21 7:49 AM,9
6/12/21 8:05 AM,12
6/12/21 8:21 AM,10
6/12/21 8:38 AM,10
6/12/21 8:54 AM,11
6/12/21 9:10 AM,11
6/12/21 9:27 AM,12
6/12/21 9:43 AM,13
6/12/21 9:59 AM,10
6/12/21 10:15 AM,11
6/12/21 10:32 AM,7
6/12/21 10:48 AM,12
6/12/21 11:04 AM,9
6/12/21 11:21 AM,10
6/12/21 11:37 AM,9
6/12/21 11:53 AM,10
6/12/21 12:10 PM,11
6/12/21 12:26 PM,6
6/12/21 12:42 PM,10
6/12/21 12:59 PM,11
6/12/21 1:36 PM,18
6/12/21 1:52 PM,9
6/12/21 2:09 PM,8
6/12/21 2:25 PM,8
6/12/21 2:41 PM,11
6/12/21 2:58 PM,11
6/12/21 3:14 PM,10
6/12/21 3:30 PM,11
6/12/21 3:47 PM,16
6/12/21 4:03 PM,15
6/12/21 4:19 PM,21
6/12/21 4:36 PM,19
6/12/21 5:13 PM,34
6/12/21 5:29 PM,18
6/12/21 5:46 PM,24
6/12/21 6:02 PM,25
6/12/21 6:18 PM,19
6/12/21 6:35 PM,19
6/12/21 6:51 PM,15
6/12/21 7:07 PM,18
6/12/21 7:24 PM,13
6/12/21 7:40 PM,19
6/12/21 7:56 PM,18
6/12/21 8:13 PM,15
6/12/21 8:29 PM,15
6/12/21 8:45 PM,14
6/12/21 9:02 PM,13
6/12/21 9:18 PM,14
6/12/21 9:34 PM,18
6/12/21 9:51 PM,20
6/12/21 10:07 PM,19
6/12/21 10:23 PM,18
6/12/21 10:40 PM,21
6/12/21 10:56 PM,14
6/12/21 11:12 PM,13
6/12/21 11:28 PM,9
6/12/21 11:45 PM,12
6/13/21 12:01 AM,10
6/13/21 12:17 AM,9
6/13/21 12:34 AM,12
6/13/21 12:50 AM,11
6/13/21 1:06 AM,14
6/13/21 1:23 AM,12
6/13/21 1:39 AM,11
6/13/21 1:55 AM,9
6/13/21 2:12 AM,13
6/13/21 2:28 AM,13
6/13/21 2:44 AM,14
6/13/21 3:01 AM,9
6/13/21 3:17 AM,15
6/13/21 3:33 AM,10
6/13/21 3:50 AM,11
6/13/21 4:06 AM,14
6/13/21 4:22 AM,9
6/13/21 4:39 AM,14
6/13/21 4:55 AM,15
6/13/21 5:11 AM,11
6/13/21 5:28 AM,11
6/13/21 5:44 AM,14
6/13/21 6:00 AM,11
6/13/21 6:17 AM,14
6/13/21 6:33 AM,15
6/13/21 6:49 AM,12
6/13/21 7:06 AM,12
6/13/21 7:22 AM,15
6/13/21 7:38 AM,8
6/13/21 7:55 AM,12
6/13/21 8:11 AM,11
6/13/21 8:27 AM,13
6/13/21 8:44 AM,12
6/13/21 9:00 AM,14
6/13/21 9:16 AM,9
6/13/21 9:33 AM,12
6/13/21 9:49 AM,12
6/13/21 10:05 AM,9
6/13/21 10:22 AM,9
6/13/21 10:38 AM,13
6/13/21 10:54 AM,7
6/13/21 11:10 AM,8
6/13/21 11:27 AM,9
6/13/21 12:04 PM,18
6/13/21 12:20 PM,6
6/13/21 12:37 PM,11
6/13/21 12:53 PM,10
6/13/21 1:09 PM,8
6/13/21 1:26 PM,11
6/13/21 1:42 PM,10
6/13/21 1:58 PM,10
6/13/21 2:15 PM,9
6/13/21 2:31 PM,7
6/13/21 2:47 PM,9
6/13/21 3:04 PM,13
6/13/21 3:20 PM,13
6/13/21 3:36 PM,25
6/13/21 3:53 PM,18
6/13/21 4:09 PM,20
6/13/21 4:46 PM,22
6/13/21 5:03 PM,10
6/13/21 5:19 PM,15
6/13/21 5:35 PM,11
6/13/21 5:52 PM,14
6/13/21 6:08 PM,19
6/13/21 6:24 PM,18
6/13/21 7:02 PM,37
6/13/21 7:18 PM,18
6/13/21 7:34 PM,18
6/13/21 8:12 PM,40
6/13/21 8:28 PM,21
6/13/21 8:44 PM,21
6/13/21 9:01 PM,18
6/13/21 9:17 PM,20
6/13/21 9:33 PM,24
6/13/21 9:50 PM,14
6/13/21 10:06 PM,16
6/13/21 10:22 PM,16
6/13/21 10:39 PM,13
6/13/21 10:55 PM,18
6/13/21 11:11 PM,0
6/13/21 11:28 PM,6
6/13/21 11:44 PM,11
6/14/21 12:00 AM,9
6/14/21 12:17 AM,8
6/14/21 12:33 AM,12
6/14/21 12:49 AM,12
6/14/21 1:27 AM,11
6/14/21 1:43 AM,11
6/14/21 1:59 AM,17
6/14/21 2:16 AM,10
6/14/21 2:32 AM,15
6/14/21 2:48 AM,9
6/14/21 3:05 AM,11
6/14/21 3:21 AM,15
6/14/21 3:37 AM,10
6/14/21 3:54 AM,10
6/14/21 4:10 AM,9
6/14/21 4:26 AM,10
6/14/21 4:43 AM,9
6/14/21 4:59 AM,13
6/14/21 5:15 AM,10
6/14/21 5:32 AM,13
6/14/21 5:48 AM,14
6/14/21 6:04 AM,17
6/14/21 6:21 AM,9
6/14/21 6:58 AM,10
6/14/21 7:14 AM,11
6/14/21 7:31 AM,12
6/14/21 7:47 AM,9
6/14/21 8:03 AM,9
6/14/21 8:20 AM,8
6/14/21 8:36 AM,10
6/14/21 8:52 AM,12
6/14/21 9:09 AM,13
6/14/21 9:25 AM,10
6/14/21 9:41 AM,17
6/14/21 9:58 AM,8
6/14/21 10:14 AM,6
6/14/21 10:30 AM,11
6/14/21 10:46 AM,9
6/14/21 11:03 AM,10
6/14/21 12:22 PM,37
6/14/21 12:39 PM,10
6/14/21 12:55 PM,18
6/14/21 1:11 PM,19
6/14/21 1:28 PM,14
6/14/21 1:44 PM,11
6/14/21 2:00 PM,19
6/14/21 2:17 PM,14
6/14/21 2:33 PM,20
6/14/21 3:10 PM,38
6/14/21 3:27 PM,23
6/14/21 3:43 PM,20
6/14/21 3:59 PM,17
6/14/21 4:16 PM,21
6/14/21 4:32 PM,18
6/14/21 4:48 PM,23
6/14/21 5:05 PM,20
6/14/21 5:21 PM,20
6/14/21 5:37 PM,22
6/14/21 5:54 PM,19
6/14/21 6:10 PM,23
6/14/21 6:26 PM,25
6/14/21 6:43 PM,18
6/14/21 6:59 PM,17
6/14/21 7:15 PM,13
6/14/21 7:32 PM,9
6/14/21 7:48 PM,10
6/14/21 8:04 PM,12
6/14/21 8:21 PM,11
6/14/21 8:37 PM,9
6/14/21 8:53 PM,9
6/14/21 9:09 PM,10
6/14/21 9:26 PM,8
6/14/21 9:42 PM,23
6/14/21 9:58 PM,13
6/14/21 10:15 PM,11
6/14/21 10:31 PM,11
6/14/21 11:08 PM,16
6/14/21 11:25 PM,6
6/14/21 11:41 PM,11
6/14/21 11:57 PM,14
6/15/21 12:14 AM,7
6/15/21 12:30 AM,8
6/15/21 12:46 AM,14
6/15/21 1:03 AM,11
6/15/21 1:19 AM,14
6/15/21 1:35 AM,82
6/15/21 1:52 AM,12
6/15/21 2:08 AM,12
6/15/21 2:24 AM,66
6/15/21 2:41 AM,145
6/15/21 2:57 AM,23
6/15/21 3:13 AM,43
6/15/21 3:30 AM,187
6/15/21 3:46 AM,214
6/15/21 4:02 AM,197
6/15/21 4:19 AM,148
6/15/21 4:35 AM,205
6/15/21 4:51 AM,238
6/15/21 5:08 AM,239
6/15/21 5:24 AM,69
6/15/21 5:40 AM,144
6/15/21 5:57 AM,88
6/15/21 6:13 AM,242
6/15/21 6:29 AM,158
6/15/21 6:46 AM,324
6/15/21 7:02 AM,327
6/15/21 7:19 AM,162
6/15/21 7:35 AM,173
6/15/21 7:51 AM,88
6/15/21 8:08 AM,72
6/15/21 8:24 AM,70
6/15/21 8:40 AM,79
6/15/21 8:56 AM,120
6/15/21 9:13 AM,173
6/15/21 9:29 AM,132
6/15/21 9:45 AM,115
6/15/21 10:02 AM,212
6/15/21 10:18 AM,197
6/15/21 10:34 AM,103
6/15/21 10:51 AM,106
6/15/21 11:07 AM,57
6/15/21 11:23 AM,1138
6/15/21 11:40 AM,24
6/15/21 11:56 AM,16
6/15/21 12:12 PM,11
6/15/21 12:29 PM,11
6/15/21 12:45 PM,11
6/15/21 1:01 PM,11
6/15/21 1:18 PM,23
6/15/21 1:34 PM,23
6/15/21 1:50 PM,20
6/15/21 2:28 PM,17
6/15/21 2:44 PM,12
6/15/21 3:00 PM,19
6/15/21 3:17 PM,15
6/15/21 3:33 PM,21
6/15/21 4:10 PM,29
6/15/21 4:27 PM,20
6/15/21 4:43 PM,26
6/15/21 4:59 PM,14
6/15/21 5:16 PM,20
6/15/21 5:32 PM,11
6/15/21 5:48 PM,16
6/15/21 6:05 PM,20
6/15/21 6:21 PM,25
6/15/21 6:37 PM,16
6/15/21 6:54 PM,17
6/15/21 7:10 PM,27
6/15/21 7:26 PM,30
6/15/21 7:42 PM,17
6/15/21 7:59 PM,22
6/15/21 8:15 PM,43
6/15/21 8:52 PM,39
6/15/21 9:09 PM,17
6/15/21 9:25 PM,16
6/15/21 9:41 PM,23
6/15/21 9:58 PM,11
6/15/21 10:14 PM,15
6/15/21 10:30 PM,26
6/15/21 10:47 PM,20
6/15/21 11:03 PM,23
6/15/21 11:19 PM,11
6/15/21 11:36 PM,9
6/15/21 11:52 PM,14
6/16/21 12:08 AM,9
6/16/21 12:25 AM,11
6/16/21 12:41 AM,11
6/16/21 12:57 AM,11
6/16/21 1:14 AM,9
6/16/21 1:30 AM,9
6/16/21 1:46 AM,9
6/16/21 2:03 AM,9
6/16/21 2:19 AM,7
6/16/21 2:35 AM,12
6/16/21 2:52 AM,18
6/16/21 3:29 AM,7
6/16/21 3:45 AM,8
6/16/21 4:02 AM,10
6/16/21 4:18 AM,11
6/16/21 4:34 AM,10
6/16/21 4:51 AM,10
6/16/21 5:07 AM,9
6/16/21 5:23 AM,10
6/16/21 5:40 AM,8
6/16/21 5:56 AM,11
6/16/21 6:12 AM,8
6/16/21 6:29 AM,11
6/16/21 6:45 AM,10
6/16/21 7:02 AM,9
6/16/21 7:18 AM,12
6/16/21 7:34 AM,10
6/16/21 7:51 AM,13
6/16/21 8:07 AM,12
6/16/21 8:23 AM,12
6/16/21 8:40 AM,13
6/16/21 8:56 AM,10
6/16/21 9:12 AM,14
6/16/21 9:29 AM,13
6/16/21 9:45 AM,10
6/16/21 10:01 AM,8
6/16/21 10:18 AM,8
6/16/21 10:34 AM,13
6/16/21 10:50 AM,108
6/16/21 11:07 AM,16
6/16/21 11:23 AM,139
6/16/21 11:39 AM,14
6/16/21 11:56 AM,22
6/16/21 12:12 PM,10
6/16/21 12:29 PM,18
6/16/21 12:46 PM,12
6/16/21 1:02 PM,12
6/16/21 1:18 PM,12
6/16/21 1:35 PM,16
6/16/21 1:51 PM,17
6/16/21 2:07 PM,19
6/16/21 2:24 PM,7
6/16/21 2:40 PM,15
6/16/21 2:56 PM,15
6/16/21 3:13 PM,16
6/16/21 3:29 PM,10
6/16/21 3:45 PM,15
6/16/21 4:03 PM,22
6/16/21 4:19 PM,10
6/16/21 4:35 PM,14
6/16/21 4:52 PM,14
6/16/21 5:08 PM,13
6/16/21 5:24 PM,12
6/16/21 5:41 PM,14
6/16/21 5:57 PM,12
6/16/21 6:13 PM,15
6/16/21 6:30 PM,14
6/16/21 6:46 PM,11
6/16/21 7:02 PM,11
6/16/21 7:19 PM,20
6/16/21 7:35 PM,17
6/16/21 7:51 PM,18
6/16/21 8:08 PM,22
6/16/21 8:24 PM,16
6/16/21 8:40 PM,15
6/16/21 8:57 PM,16
6/16/21 9:13 PM,23
6/16/21 9:29 PM,18
6/16/21 10:28 PM,37
6/16/21 10:44 PM,12
6/16/21 11:00 PM,10
6/16/21 11:17 PM,14
6/16/21 11:33 PM,8
6/16/21 11:49 PM,7
6/17/21 12:27 AM,19
6/17/21 12:43 AM,11
6/17/21 12:59 AM,11
6/17/21 1:16 AM,14
6/17/21 1:32 AM,11
6/17/21 1:48 AM,9
6/17/21 2:05 AM,10
6/17/21 2:21 AM,12
6/17/21 2:37 AM,10
6/17/21 2:54 AM,10
6/17/21 3:10 AM,8
6/17/21 3:26 AM,8
6/17/21 3:43 AM,8
6/17/21 3:59 AM,7
6/17/21 4:15 AM,10
6/17/21 4:53 AM,9
6/17/21 5:09 AM,7
6/17/21 5:25 AM,9
6/17/21 5:42 AM,10
6/17/21 5:58 AM,13
6/17/21 6:14 AM,12
6/17/21 6:31 AM,12
6/17/21 6:47 AM,10
6/17/21 7:24 AM,13
6/17/21 7:41 AM,13
6/17/21 7:57 AM,6
6/17/21 8:13 AM,7
6/17/21 8:29 AM,10
6/17/21 8:46 AM,11
6/17/21 9:23 AM,14
6/17/21 9:39 AM,9
6/17/21 9:56 AM,10
6/17/21 10:12 AM,15
6/17/21 10:28 AM,26
6/17/21 10:45 AM,59
6/17/21 11:01 AM,196
6/17/21 11:18 AM,1130
6/17/21 11:34 AM,10
6/17/21 11:50 AM,16
6/17/21 12:06 PM,15
6/17/21 12:23 PM,19
6/17/21 12:39 PM,10
6/17/21 12:55 PM,13
6/17/21 1:12 PM,11
6/17/21 1:28 PM,16
6/17/21 1:44 PM,18
6/17/21 2:01 PM,16
6/17/21 2:17 PM,17
6/17/21 2:33 PM,15
6/17/21 2:50 PM,18
6/17/21 3:06 PM,20
6/17/21 3:22 PM,17
6/17/21 4:00 PM,30
6/17/21 4:16 PM,17
6/17/21 4:32 PM,19
6/17/21 4:49 PM,15
6/17/21 5:05 PM,12
6/17/21 5:21 PM,13
6/17/21 5:38 PM,14
6/17/21 5:54 PM,15
6/17/21 6:10 PM,16
6/17/21 6:28 PM,24
6/17/21 6:44 PM,17
6/17/21 7:01 PM,16
6/17/21 7:17 PM,15
6/17/21 7:33 PM,15
6/17/21 7:49 PM,22
6/17/21 8:06 PM,16
6/17/21 8:22 PM,22
6/17/21 8:38 PM,15
6/17/21 8:55 PM,24
6/17/21 9:11 PM,22
6/17/21 9:27 PM,16
6/17/21 9:44 PM,27
6/17/21 10:00 PM,17
6/17/21 10:17 PM,14
6/17/21 10:33 PM,22
6/17/21 10:49 PM,10
6/17/21 11:06 PM,0
6/17/21 11:22 PM,12
6/17/21 11:38 PM,15
6/17/21 11:55 PM,8
6/18/21 12:11 AM,9
6/18/21 12:27 AM,9
6/18/21 12:44 AM,13
6/18/21 1:00 AM,8
6/18/21 1:16 AM,7
6/18/21 1:33 AM,10
6/18/21 1:49 AM,10
6/18/21 2:05 AM,10
6/18/21 2:22 AM,10
6/18/21 2:38 AM,12
6/18/21 2:54 AM,11
6/18/21 3:11 AM,11
6/18/21 3:27 AM,8
6/18/21 3:43 AM,9
6/18/21 4:00 AM,7
6/18/21 4:16 AM,10
6/18/21 4:32 AM,9
6/18/21 4:49 AM,10
6/18/21 5:05 AM,13
6/18/21 5:21 AM,11
6/18/21 5:38 AM,11
6/18/21 5:54 AM,11
6/18/21 6:31 AM,6
6/18/21 6:48 AM,8
6/18/21 7:04 AM,13
6/18/21 7:20 AM,10
6/18/21 7:37 AM,14
6/18/21 7:53 AM,7
6/18/21 8:09 AM,8
6/18/21 8:26 AM,10
6/18/21 8:42 AM,9
6/18/21 8:58 AM,10
6/18/21 9:15 AM,13
6/18/21 9:31 AM,6
6/18/21 9:47 AM,4
6/18/21 10:03 AM,10
6/18/21 10:41 AM,31
6/18/21 10:57 AM,112
6/18/21 11:13 AM,1132
6/18/21 11:30 AM,12
6/18/21 11:46 AM,16
6/18/21 12:02 PM,17
6/18/21 12:19 PM,17
6/18/21 12:35 PM,17
6/18/21 12:51 PM,13
6/18/21 1:08 PM,14
6/18/21 1:24 PM,21
6/18/21 1:40 PM,21
6/18/21 1:57 PM,20
6/18/21 2:34 PM,35
6/18/21 2:50 PM,16
6/18/21 3:07 PM,21
6/18/21 3:23 PM,20
6/18/21 3:39 PM,19
6/18/21 3:56 PM,16
6/18/21 4:12 PM,19
6/18/21 4:28 PM,16
6/18/21 4:45 PM,19
6/18/21 5:01 PM,15
6/18/21 5:17 PM,26
6/18/21 5:34 PM,15
6/18/21 5:50 PM,17
6/18/21 6:06 PM,21
6/18/21 6:23 PM,20
6/18/21 6:39 PM,21
6/18/21 6:55 PM,14
6/18/21 7:12 PM,19
6/18/21 7:28 PM,17
6/18/21 7:45 PM,22
6/18/21 8:01 PM,17
6/18/21 8:17 PM,13
6/18/21 8:33 PM,11
6/18/21 8:50 PM,7
6/18/21 9:06 PM,8
6/18/21 9:22 PM,12
6/18/21 9:39 PM,14
6/18/21 9:55 PM,15
6/18/21 10:32 PM,31
6/18/21 10:48 PM,29
6/18/21 11:05 PM,15
6/18/21 11:21 PM,8
6/18/21 11:37 PM,9
6/18/21 11:54 PM,6
6/19/21 12:10 AM,7
6/19/21 12:26 AM,8
6/19/21 12:43 AM,8
6/19/21 12:59 AM,9
6/19/21 1:15 AM,11
6/19/21 1:32 AM,10
6/19/21 2:09 AM,12
6/19/21 2:25 AM,8
6/19/21 2:42 AM,9
6/19/21 2:58 AM,11
6/19/21 3:14 AM,14
6/19/21 3:31 AM,17
6/19/21 3:47 AM,11
6/19/21 4:03 AM,11
6/19/21 4:20 AM,13
6/19/21 4:36 AM,11
6/19/21 4:52 AM,10
6/19/21 5:09 AM,8
6/19/21 5:25 AM,8
6/19/21 5:41 AM,12
6/19/21 5:58 AM,8
6/19/21 6:35 AM,9
6/19/21 6:51 AM,10
6/19/21 7:08 AM,12
6/19/21 7:24 AM,11
6/19/21 7:40 AM,9
6/19/21 7:57 AM,11
6/19/21 8:13 AM,9
6/19/21 8:29 AM,13
6/19/21 8:46 AM,8
6/19/21 9:02 AM,10
6/19/21 9:18 AM,10
6/19/21 9:34 AM,9
6/19/21 9:51 AM,11
6/19/21 10:07 AM,11
6/19/21 10:23 AM,13
6/19/21 10:40 AM,19
6/19/21 11:17 AM,39
6/19/21 11:33 AM,14
6/19/21 11:50 AM,13
6/19/21 12:06 PM,21
6/19/21 12:22 PM,19
6/19/21 12:39 PM,16
6/19/21 12:55 PM,17
6/19/21 1:11 PM,14
6/19/21 1:28 PM,26
6/19/21 1:44 PM,21
6/19/21 2:00 PM,21
6/19/21 2:17 PM,24
6/19/21 2:34 PM,26
6/19/21 2:51 PM,23
6/19/21 3:07 PM,23
6/19/21 3:23 PM,26
6/19/21 3:40 PM,19
6/19/21 3:56 PM,20
6/19/21 4:12 PM,21
6/19/21 4:29 PM,19
6/19/21 4:45 PM,19
6/19/21 5:01 PM,20
6/19/21 5:17 PM,27
6/19/21 5:34 PM,23
6/19/21 5:50 PM,14
6/19/21 6:07 PM,26
6/19/21 6:23 PM,25
6/19/21 6:39 PM,19
6/19/21 6:55 PM,50
6/19/21 7:12 PM,24
6/19/21 7:28 PM,24
6/19/21 7:44 PM,23
6/19/21 8:01 PM,11
6/19/21 8:17 PM,17
6/19/21 8:33 PM,19
6/19/21 8:50 PM,14
6/19/21 9:27 PM,18
6/19/21 9:43 PM,6
6/19/21 10:00 PM,9
6/19/21 10:37 PM,18
6/19/21 10:53 PM,9
6/19/21 11:10 PM,14
6/19/21 11:26 PM,10
6/19/21 11:42 PM,12
6/19/21 11:59 PM,9
6/20/21 12:15 AM,10
6/20/21 12:31 AM,11
6/20/21 12:48 AM,9
6/20/21 1:04 AM,11
6/20/21 1:20 AM,6
6/20/21 1:37 AM,11
6/20/21 1:53 AM,10
6/20/21 2:09 AM,8
6/20/21 2:26 AM,7
6/20/21 2:42 AM,11
6/20/21 3:15 AM,12
6/20/21 3:31 AM,12
6/20/21 3:47 AM,12
6/20/21 4:04 AM,12
6/20/21 4:20 AM,7
6/20/21 4:36 AM,11
6/20/21 4:53 AM,10
6/20/21 5:09 AM,12
6/20/21 5:25 AM,8
6/20/21 5:42 AM,10
6/20/21 5:58 AM,11
6/20/21 6:14 AM,13
6/20/21 6:30 AM,41
6/20/21 6:47 AM,14
6/20/21 7:03 AM,11
6/20/21 7:19 AM,13
6/20/21 7:36 AM,8
6/20/21 7:52 AM,10
6/20/21 8:08 AM,11
6/20/21 8:25 AM,17
6/20/21 8:41 AM,10
6/20/21 8:57 AM,14
6/20/21 9:30 AM,8
6/20/21 9:46 AM,13
6/20/21 10:03 AM,8
6/20/21 10:19 AM,9
6/20/21 10:35 AM,11
6/20/21 10:52 AM,13
6/20/21 11:08 AM,105
6/20/21 11:24 AM,12
6/20/21 11:41 AM,10
6/20/21 11:57 AM,25
6/20/21 12:13 PM,7
6/20/21 12:30 PM,25
6/20/21 1:07 PM,30
6/20/21 1:23 PM,17
6/20/21 1:40 PM,23
6/20/21 1:56 PM,23
6/20/21 2:12 PM,16
6/20/21 2:29 PM,19
6/20/21 2:45 PM,18
6/20/21 3:01 PM,25
6/20/21 3:18 PM,26
6/20/21 3:34 PM,20
6/20/21 3:50 PM,22
6/20/21 4:07 PM,18
6/20/21 4:23 PM,20
6/20/21 4:39 PM,19
6/20/21 4:55 PM,18
6/20/21 5:33 PM,37
6/20/21 5:49 PM,21
6/20/21 6:05 PM,24
6/20/21 6:22 PM,19
6/20/21 6:38 PM,17
6/20/21 6:54 PM,22
6/20/21 7:11 PM,18
6/20/21 7:27 PM,20
6/20/21 7:43 PM,24
6/20/21 8:00 PM,12
6/20/21 8:16 PM,19
6/20/21 8:32 PM,19
6/20/21 8:49 PM,17
6/20/21 9:05 PM,14
6/20/21 9:21 PM,21
6/20/21 9:38 PM,19
6/20/21 9:54 PM,21
6/20/21 10:10 PM,14
6/20/21 10:27 PM,24
6/20/21 10:43 PM,16
6/20/21 10:59 PM,19
6/20/21 11:16 PM,0
6/20/21 11:32 PM,12
6/20/21 11:48 PM,10
6/21/21 12:05 AM,11
6/21/21 12:21 AM,11
6/21/21 12:38 AM,10
6/21/21 12:54 AM,17
6/21/21 1:10 AM,11
6/21/21 1:26 AM,11
6/21/21 1:43 AM,12
6/21/21 1:59 AM,14
6/21/21 2:15 AM,10
6/21/21 2:32 AM,10
6/21/21 2:48 AM,12
6/21/21 3:04 AM,9
6/21/21 3:21 AM,9
6/21/21 3:37 AM,85
6/21/21 3:53 AM,10
6/21/21 4:10 AM,14
6/21/21 4:26 AM,9
6/21/21 4:42 AM,11
6/21/21 4:59 AM,13
6/21/21 5:15 AM,8
6/21/21 5:31 AM,6
6/21/21 5:48 AM,9
6/21/21 6:04 AM,14
6/21/21 6:20 AM,12
6/21/21 6:37 AM,12
6/21/21 6:53 AM,10
6/21/21 7:09 AM,12
6/21/21 7:26 AM,12
6/21/21 7:42 AM,63
6/21/21 7:58 AM,15
6/21/21 8:15 AM,91
6/21/21 8:31 AM,15
6/21/21 8:47 AM,17
6/21/21 9:03 AM,10
6/21/21 9:20 AM,12
6/21/21 9:57 AM,21
6/21/21 10:13 AM,14
6/21/21 10:30 AM,15
6/21/21 10:46 AM,13
6/21/21 11:02 AM,18
6/21/21 11:19 AM,21
6/21/21 11:35 AM,24
6/21/21 11:51 AM,22
6/21/21 12:08 PM,15
6/21/21 12:24 PM,27
6/21/21 12:57 PM,16
6/21/21 1:13 PM,14
6/21/21 1:29 PM,20
6/21/21 1:46 PM,18
6/21/21 2:02 PM,17
6/21/21 2:18 PM,21
6/21/21 2:35 PM,16
6/21/21 2:51 PM,16
6/21/21 3:07 PM,22
6/21/21 3:24 PM,18
6/21/21 3:40 PM,26
6/21/21 3:56 PM,27
6/21/21 4:13 PM,20
6/21/21 4:29 PM,21
6/21/21 4:45 PM,18
6/21/21 5:18 PM,15
6/21/21 5:34 PM,23
6/21/21 6:12 PM,29
6/21/21 6:28 PM,26
6/21/21 6:44 PM,24
6/21/21 7:01 PM,22
6/21/21 7:17 PM,20
6/21/21 7:33 PM,18
6/21/21 7:50 PM,24
6/21/21 8:06 PM,28
6/21/21 8:22 PM,46
6/21/21 8:38 PM,20
6/21/21 8:55 PM,13
6/21/21 9:11 PM,12
6/21/21 9:28 PM,0
6/21/21 10:05 PM,18
6/21/21 10:21 PM,14
6/21/21 10:38 PM,11
6/21/21 10:54 PM,6
6/21/21 11:10 PM,6
6/21/21 11:27 PM,7
6/21/21 11:43 PM,7
6/21/21 11:59 PM,7
6/22/21 12:16 AM,11
6/22/21 12:32 AM,8
6/22/21 12:48 AM,10
6/22/21 1:05 AM,9
6/22/21 1:21 AM,8
6/22/21 1:37 AM,9
6/22/21 1:54 AM,11
6/22/21 2:10 AM,10
6/22/21 2:26 AM,11
6/22/21 2:42 AM,10
6/22/21 3:20 AM,12
6/22/21 4:18 AM,17
6/22/21 4:56 AM,17
6/22/21 5:12 AM,11
6/22/21 5:28 AM,11
6/22/21 5:44 AM,10
6/22/21 6:01 AM,8
6/22/21 6:17 AM,10
6/22/21 6:34 AM,11
6/22/21 6:50 AM,10
6/22/21 7:06 AM,9
6/22/21 7:22 AM,8
6/22/21 7:39 AM,13
6/22/21 7:55 AM,11
6/22/21 8:12 AM,10
6/22/21 8:28 AM,10
6/22/21 8:44 AM,15
6/22/21 9:00 AM,12
6/22/21 9:17 AM,11
6/22/21 9:33 AM,13
6/22/21 9:49 AM,11
6/22/21 10:06 AM,9
6/22/21 10:22 AM,10
6/22/21 10:38 AM,14
6/22/21 10:55 AM,12
6/22/21 11:27 AM,16
6/22/21 11:44 AM,12
6/22/21 12:00 PM,8
6/22/21 12:16 PM,6
6/22/21 12:33 PM,8
6/22/21 1:05 PM,8
6/22/21 1:22 PM,13
6/22/21 1:38 PM,6
6/22/21 1:54 PM,8
6/22/21 2:11 PM,12
6/22/21 2:27 PM,20
6/22/21 2:43 PM,14
6/22/21 3:00 PM,9
6/22/21 3:16 PM,12
6/22/21 3:53 PM,17
6/22/21 4:09 PM,9
6/22/21 4:42 PM,11
6/22/21 4:58 PM,10
6/22/21 5:15 PM,12
6/22/21 5:31 PM,12
6/22/21 5:47 PM,16
6/22/21 6:04 PM,17
6/22/21 6:20 PM,15
6/22/21 6:36 PM,8
6/22/21 6:53 PM,0
6/22/21 7:09 PM,14
6/22/21 7:26 PM,14
6/22/21 7:42 PM,17
6/22/21 7:58 PM,25
6/22/21 8:15 PM,24
6/22/21 8:31 PM,23
6/22/21 8:47 PM,20
6/22/21 9:04 PM,20
6/22/21 9:41 PM,16
6/22/21 9:57 PM,27
6/22/21 10:14 PM,12
6/22/21 10:51 PM,13
6/22/21 11:07 PM,12
6/22/21 11:23 PM,8
6/22/21 11:40 PM,8
6/22/21 11:56 PM,11
6/23/21 12:12 AM,13
6/23/21 12:29 AM,11
6/23/21 12:45 AM,9
6/23/21 1:22 AM,11
6/23/21 1:39 AM,9
6/23/21 1:55 AM,5
6/23/21 2:11 AM,7
6/23/21 2:28 AM,9
6/23/21 2:44 AM,12
6/23/21 3:00 AM,9
6/23/21 3:17 AM,9
6/23/21 3:33 AM,13
6/23/21 3:49 AM,9
6/23/21 4:06 AM,8
6/23/21 4:22 AM,11
6/23/21 4:38 AM,10
6/23/21 4:55 AM,10
6/23/21 5:11 AM,12
6/23/21 5:27 AM,14
6/23/21 5:44 AM,12
6/23/21 6:00 AM,11
6/23/21 6:16 AM,14
6/23/21 6:33 AM,16
6/23/21 6:49 AM,11
6/23/21 7:05 AM,16
6/23/21 7:22 AM,11
6/23/21 7:38 AM,13
6/23/21 7:54 AM,10
6/23/21 8:11 AM,10
